frequency_hz,branch_kG1_HV_mag_dB,branch_kG1_HV_phase_deg,branch_kG1_Hport_mag_dB,branch_kG1_Hport_phase_deg,baseline_kG1_HV_mag_dB,baseline_kG1_HV_phase_deg,baseline_kG1_Hport_mag_dB,baseline_kG1_Hport_phase_deg,branch_kG5_HV_mag_dB,branch_kG5_HV_phase_deg,branch_kG5_Hport_mag_dB,branch_kG5_Hport_phase_deg,baseline_kG5_HV_mag_dB,baseline_kG5_HV_phase_deg,baseline_kG5_Hport_mag_dB,baseline_kG5_Hport_phase_deg
5392281.3873961894,-13.110584383765694,-286.82949766040684,-7.0899844704860691,-286.82949766040684,-13.12936277399341,-291.61501596244813,-7.1087628607137852,-291.61501596244813,-14.901663533022596,-294.97429217084584,-8.8810636197429709,-294.97429217084584,-14.644403804104302,-300.79153781835623,-8.6238038908246786,-300.79153781835623
5405959.9413776258,-13.043027690573545,-287.48506581354314,-7.0224277772939212,-287.48506581354314,-13.051472443727842,-292.1637032350842,-7.0308725304482174,-292.1637032350842,-14.859505100249478,-295.78248894044145,-8.8389051869698534,-295.78248894044145,-14.594600661474574,-301.47559855185119,-8.5740007481949512,-301.47559855185119
5419638.4953590622,-12.973690374059753,-288.14949964528535,-6.95309046078013,-288.14949964528535,-12.972017503355076,-292.72268345872652,-6.9514175900754527,-292.72268345872652,-14.816517362119717,-296.59836416490492,-8.7959174488400933,-296.59836416490492,-14.544099307340069,-302.16877815005034,-8.5234993940604458,-302.16877815005034
5433317.0493404977,-12.902576396854199,-288.82323471415526,-6.881976483574574,-288.82323471415526,-12.891000361403091,-293.29234965386024,-6.8704004481234655,-293.29234965386024,-14.77272602691238,-297.42217518095413,-8.7521261136327571,-297.42217518095413,-14.492925607145013,-302.87129321493688,-8.4723256938653879,-302.87129321493688
5446995.6033219341,-12.829691002281489,-289.5067201715637,-6.809091089001865,-289.5067201715637,-12.808424720740955,-293.87310953131242,-6.7878248074613321,-293.87310953131242,-14.728158321187488,-298.25417961111401,-8.7075584079078645,-298.25417961111401,-14.441106896736979,-303.58336150849595,-8.4205069834573543,-303.58336150849595
5460674.1573033705,-12.75504085790123,-290.20041931300653,-6.734440944621606,-290.20041931300653,-12.724295723667927,-294.46538600329319,-6.7036958103883029,-294.46538600329319,-14.682843053150316,-299.09463507987385,-8.6622431398706912,-299.09463507987385,-14.388672048903368,-304.30520164196253,-8.3680721356237449,-304.30520164196253
5474352.711284807,-12.678634211941253,-290.90481012188798,-6.6580342986616277,-290.90481012188798,-12.638620109768473,-295.06961768846583,-6.6180201964888496,-295.06961768846583,-14.636810677047814,-299.94379889290423,-8.6162107637681888,-299.94379889290423,-14.335651540763248,-305.03703272876487,-8.3150516274836228,-305.03703272876487
5488031.2652662434,-12.600481063603064,-291.62038580127182,-6.5798811503234411,-291.62038580127182,-12.551406387521418,-295.68625940629124,-6.5308064742417935,-295.68625940629124,-14.590093358318255,-300.80192767694399,-8.5694934450386313,-300.80192767694399,-14.282077521744796,-305.77907399876415,-8.2614776084651727,-305.77907399876415
5501709.8192476798,-12.520593348269086,-292.34765528800841,-6.4999934349894639,-292.34765528800841,-12.462665020701225,-296.31578265503958,-6.4420651074216009,-296.31578265503958,-14.542725039172485,-301.66927697792727,-8.5221251258928596,-301.66927697792727,-14.227983881835591,-306.53154437134845,-8.2073839685559662,-306.53154437134845
5515388.3732291162,-12.43898513868742,-293.08714374271636,-6.4183852254077953,-293.08714374271636,-12.372408630655015,-296.95867606689814,-6.3518087173753903,-296.95867606689814,-14.494741504238318,-302.54610081490347,-8.474141590958693,-302.54610081490347,-14.173406319745464,-307.29466198492344,-8.1528064064658388,-307.29466198492344
5529066.9272105526,-12.355672863250508,-293.83939300800245,-6.3350729499708862,-293.83939300800245,-12.280652215578963,-297.61544583250731,-6.2600523022993375,-297.61544583250731,-14.446180445849034,-303.43265118731023,-8.4255805325694091,-303.43265118731023,-14.118382410570661,-308.06864368034604,-8.0977824972910373,-308.06864368034604
5542745.4811919881,-12.270675542517008,-294.60496202605884,-6.2500756292373838,-294.60496202605884,-12.187413387950219,-298.28661608601647,-6.1668134746705947,-298.28661608601647,-14.397081528502365,-304.32917753319288,-8.3764816152227404,-304.32917753319288,-14.062951672493218,-308.85370443588363,-8.0423517592135934,-308.85370443588363
5556424.0351734245,-12.184015045146786,-295.38442720538825,-6.1634151318671613,-295.38442720538825,-12.09271263129061,-298.97272924036264,-6.0721127180109855,-298.97272924036264,-14.347486451958293,-305.23592613603404,-8.3268865386786679,-305.23592613603404,-14.007155631990722,-309.65005675134819,-7.9865557187110987,-309.65005675134819
5570102.5891548609,-12.095716364426398,-296.17838272484107,-6.0751164511467737,-296.17838272484107,-11.996573577445421,-299.67434626091273,-5.9759736641657968,-299.67434626091273,-14.297439012382007,-306.15313947796295,-8.2768390991023839,-306.15313947796295,-13.951037886969488,-310.45790997916265,-7.9304379736898643,-310.45790997916265
5583781.1431362964,-12.005807916550001,-296.98744076140804,-5.9852080032703769,-296.98744076140804,-11.899023305547695,-300.39204686386819,-5.878423392268072,-300.39204686386819,-14.246985160873344,-307.08105553726818,-8.2263852475937185,-307.08105553726818,-13.894644167168719,-311.27746960026815,-7.8740442538890942,-311.27746960026815
5597459.6971177328,-11.91432186178476,-297.81223162627947,-5.8937219485051351,-297.81223162627947,-11.800092663802261,-301.12642962390214,-5.7794927505226372,-301.12642962390214,-14.1961730586561,-308.01990702833785,-8.1755731453764788,-308.01990702833785,-13.838022391114929,-312.10893644298534,-7.8174224778353052,-312.10893644298534
5611138.2510991693,-11.821294449584601,-298.65340379154202,-5.8006945363049756,-298.65340379154202,-11.6998166151582,-301.87811197335941,-5.6792167018785769,-301.87811197335941,-14.145053128130316,-308.96992058241159,-8.1244532148506909,-308.96992058241159,-13.781222718835298,-312.95250584319814,-7.7606228055556734,-312.95250584319814
5624816.8050806057,-11.72676638861306,-299.51162378754765,-5.7061664753334354,-299.51162378754765,-11.598234607834854,-302.64773007301591,-5.5776346945552291,-302.64773007301591,-14.093678098918572,-309.93131586785364,-8.0730781856389466,-309.93131586785364,-13.724297599466304,-313.80836674455571,-7.7036976861866808,-313.80836674455571
5638495.3590620421,-11.630783242489709,-300.38757594843293,-5.6101833292100833,-300.38757594843293,-11.495390971520116,-303.43593853183728,-5.4747910582404931,-303.43593853183728,-14.042103047965229,-310.90430464904296,-8.0215031346856041,-310.90430464904296,-13.667301812821487,-314.67670073777708,-7.6467018995418634,-314.67670073777708
5652173.9130434785,-11.533395851872502,-301.28196198051307,-5.5127959385928769,-301.28196198051307,-11.391335339857243,-304.24340995042644,-5.3707354265776175,-304.24340995042644,-13.990385432674731,-311.88908978345188,-7.9697855193951082,-311.88908978345188,-13.610292503909211,-315.55768103861271,-7.5896925906295891,-315.55768103861271
5665852.4670249149,-11.43466078322367,-302.19550032532248,-5.414060869944044,-302.19550032532248,-11.286123099571274,-305.07083425989572,-5.2655231862916523,-305.07083425989572,-13.938585116005308,-312.88586415702764,-7.917985202725685,-312.88586415702764,-13.553329209321197,-316.45147140456749,-7.5327292960415724,-316.45147140456749
5679531.0210063513,-11.334640804263163,-303.12892528595717,-5.3140408909835379,-303.12892528595717,-11.179815866242745,-305.91891782478712,-5.1592159529631214,-305.91891782478712,-13.886764382366772,-313.89480955863377,-7.8661644690871491,-313.89480955863377,-13.496473874344648,-317.35822499112521,-7.4758739610650231,-317.35822499112521
5693209.5749877868,-11.233405385683033,-304.08298588211784,-5.2128054724034092,-304.08298588211784,-11.072481986304791,-306.78838227540558,-5.0518820730251655,-306.78838227540558,-13.834987943109487,-314.91609549503488,-7.8143880298298622,-314.91609549503488,-13.439790859589085,-318.27808314894747,-7.4191909463094596,-318.27808314894747
5706888.1289692232,-11.131031228158765,-305.05844439592011,-5.1104313148791416,-305.05844439592011,-10.964197064303022,-307.67996303160254,-4.9435971510233987,-307.67996303160254,-13.783322930336441,-315.949877948731,-7.7627230170568158,-315.949877948731,-13.383346935863456,-319.21117416433805,-7.3627470225838323,-319.21117416433805
5720566.6829506597,-11.027602813038548,-306.05607456720224,-5.0070028997589251,-306.05607456720224,-10.855044513801591,-308.5944074767084,-4.8344446005219668,-308.5944074767084,-13.731838877724904,-316.99629808187444,-7.7112389644452817,-316.99629808187444,-13.327211265993599,-320.1576119461933,-7.3066113527139738,-320.1576119461933
5734245.2369320951,-10.923212974300228,-307.0766593938086,-4.9026130610206025,-307.0766593938086,-10.745116129527819,-309.53247273706489,-4.7245162162481948,-309.53247273706489,-13.680607687011094,-318.05548089051399,-7.6600077737314702,-318.05548089051399,-13.271455372236682,-321.11749466366996,-7.2508554589570586,-321.11749466366996
5747923.7909135316,-10.817963488421853,-308.1209884893176,-4.7973635751422297,-308.1209884893176,-10.634512677403698,-310.49492301959697,-4.6139127641240743,-310.49492301959697,-13.629703578772119,-319.12753381452779,-7.6091036654924959,-319.12753381452779,-13.216153087930167,-322.09090333992009,-7.1955531746505432,-322.09090333992009
5761602.344894968,-10.711965677701434,-309.18985494804446,-4.6913657644218105,-309.18985494804446,-10.523344498002022,-311.4825264572284,-4.5027445847223957,-311.4825264572284,-13.579203026139062,-320.21254530980804,-7.558603112859438,-320.21254530980804,-13.161380492011872,-323.07790040844213,-7.1407805787322474,-323.07790040844213
5775280.8988764044,-10.605341021267801,-310.28405166512954,-4.5847411079881777,-310.28405166512954,-10.411732117671109,-312.49605140992639,-4.3911322043914849,-312.49605140992639,-13.529184670094383,-321.31058339054624,-7.5085847568147592,-321.31058339054624,-13.107215825067309,-324.07852823988515,-7.0866159117876846,-324.07852823988515
5788959.4528578408,-10.498221766539405,-311.40436705833696,-4.4776218532597829,-311.40436705833696,-10.299806860086886,-313.53626216797278,-4.2792069468072622,-313.53626216797278,-13.479729215051165,-322.42169415081503,-7.4591293017715437,-322.42169415081503,-13.053739385604215,-325.09280764849069,-7.0331394723245912,-325.09280764849069
5802638.0068392772,-10.390751532201531,-312.55158013816879,-4.3701516189219074,-312.55158013816879,-10.187711449304517,-314.60391400404643,-4.1671115360248931,-314.60391400404643,-13.430919303482217,-323.54590027605701,-7.4103193902025932,-323.54590027605701,-13.001033405324854,-326.1207363887695,-6.9804334920452282,-326.1207363887695
5816316.5608207136,-10.283085891887362,-313.72645487438524,-4.2624859786077387,-313.72645487438524,-10.075600593496702,-315.69974752218047,-4.0550006802170806,-315.69974752218047,-13.382839368468261,-324.6831995565239,-7.3622394551886376,-324.6831995565239,-12.949181902267529,-327.16228765444521,-6.9285819889879079,-327.16228765444521
5829995.1148021501,-10.175392925673819,-314.92973381041958,-4.1547930123941947,-314.92973381041958,-9.96364153649108,-316.82448225506209,-3.9430416232114562,-316.82448225506209,-13.335575463168226,-325.83356341615922,-7.3149755498886009,-325.83356341615922,-12.898270510822554,-328.21740859314718,-6.8776705975429291,-328.21740859314718
5843673.6687835855,-10.067853724260097,-316.16213088294614,-4.0472538109804725,-316.16213088294614,-9.8520145619760608,-317.97880946691208,-3.8314146486964367,-317.97880946691208,-13.28921506638407,-326.99693547184052,-7.2686151531044461,-326.99693547184052,-12.848386287796977,-329.28601885175618,-6.8277863745173555,-329.28601885175618
5857352.222765022,-9.9606628283250807,-317.42432341249588,-3.9400629150454551,-317.42432341249588,-9.7409134328726275,-319.16338412781607,-3.7203135195930033,-319.16338412781607,-13.243846863598424,-328.17323013927125,-7.2232469503188028,-328.17323013927125,-12.79961749390843,-330.36800916868265,-6.7790175806288051,-330.36800916868265
5871030.7767464584,-9.8540285831165946,-318.71694324301677,-3.8334286698369708,-318.71694324301677,-9.6305457459261934,-320.37881603738504,-3.6099458326465701,-320.37881603738504,-13.199560503108732,-329.36233130307932,-7.1789605898291065,-329.36233130307932,-12.752053350333304,-331.46324003062341,-6.7314534370536796,-331.46324003062341
5884709.3307278939,-9.7481733858916328,-320.04056702417739,-3.7275734726120073,-320.04056702417739,-9.5211331791389036,-321.6256600915234,-3.5005332658592785,-321.6256600915234,-13.156446327164247,-330.56409106982005,-7.1358464138846225,-330.56409106982005,-12.705783770217487,-332.57154041248305,-6.6851838569378641,-332.57154041248305
5898387.8847093303,-9.6433338015114227,-321.39570565047927,-3.622733888231799,-321.39570565047927,-9.4129116073471284,-322.90440570635121,-3.3923116940675047,-322.90440570635121,-13.114595078333977,-331.77832862353114,-7.0939951650543538,-331.77832862353114,-12.660899065379066,-333.69270662010024,-6.6402991520994403,-333.69270662010024
5912066.4386907667,-9.5397605194368236,-322.78279289625681,-3.5191606061572003,-322.78279289625681,-9.306131059190756,-324.2154654383408,-3.2855311459111327,-324.2154654383408,-13.074097581690619,-333.0048292042062,-7.0534976684109978,-333.0048292042062,-12.617489628789585,-334.82650125612997,-6.5968897155099597,-334.82650125612997
5925744.9926722031,-9.4377181237364098,-324.20217331568199,-3.4171182104567865,-324.20217331568199,-9.2010554870874053,-325.55916286976634,-3.1804555738077829,-325.55916286976634,-13.03504440378531,-334.24334322999346,-7.0144444905056869,-334.24334322999346,-12.57564559381002,-335.97265232988417,-6.5550456805303945,-335.97265232988417
5939423.5466536395,-9.3374846467135786,-325.65408951196059,-3.316884733433954,-325.65408951196059,-9.097962320818759,-326.93571986363526,-3.0773624075391348,-326.93571986363526,-12.997525489805959,-335.49358558403242,-6.9769255765263347,-335.49358558403242,-12.535456471575333,-337.130852532029,-6.5148565582957074,-337.130852532029
5953102.1006350759,-9.2393508766054193,-327.13866891977756,-3.218750963325796,-327.13866891977756,-8.9971417751824898,-328.34524333214495,-2.9765418619028661,-328.34524333214495,-12.961629780750965,-336.7552350865738,-6.9410298674713413,-336.7552350865738,-12.497010768360655,-338.30075869477804,-6.4764108550810313,-338.30075869477804
5966780.6546165124,-9.143619390753031,-328.65591028908233,-3.1230194774734072,-328.65591028908233,-8.8988958831101517,-329.78771170673326,-2.8782959698305284,-329.78771170673326,-12.927444812902998,-338.02793417235091,-6.9068448996233736,-338.02793417235091,-12.460395585214743,-339.48199145753676,-6.4397956719351193,-339.48199145753676
5980459.2085979488,-9.0506032879425664,-330.20567010540304,-3.0300033746629431,-330.20567010540304,-8.8035372279509296,-331.26296134490156,-2.7829373146713059,-331.26296134490156,-12.895056302344978,-339.31128879202475,-6.8744563890653545,-339.31128879202475,-12.42569620260381,-340.67413515681579,-6.4050962893241863,-340.67413515681579
5994137.7625793843,-8.9606245975133092,-331.7876492304344,-2.9400246842336859,-331.7876492304344,-8.7113873525180967,-332.7706731575355,-2.690787439238473,-332.7706731575355,-12.86454771771081,-340.60486855493269,-6.8439478044311866,-340.60486855493269,-12.392995653259149,-341.87673795762873,-6.3723957399795239,-341.87673795762873
6007816.3165608207,-8.87401234853143,-333.40138009444013,-2.8534124352518071,-333.40138009444013,-8.6227748281973717,-334.31035978824991,-2.6021749149177476,-334.31035978824991,-12.835999844795939,-341.90820712826184,-6.8153999315163176,-341.90820712826184,-12.362374286854426,-343.08931224149183,-6.3417743735748013,-343.08931224149183
6021494.8705422571,-8.7911002899844739,-335.0462148162664,-2.7705003767048506,-335.0462148162664,-8.5380329750726656,-335.88135372053955,-2.5174330617930418,-335.88135372053955,-12.809490347054073,-343.22080290519233,-6.7888904337744496,-343.22080290519233,-12.33390933053961,-344.31133526355774,-6.313309417259986,-344.31133526355774
6035173.4245236926,-8.7122242626133115,-336.7213146641804,-2.691624349333686,-336.7213146641804,-8.4574972336863503,-337.48279672593503,-2.4368973204067275,-337.48279672593503,-12.785093326362782,-344.54211995150177,-6.7644934130831578,-344.54211995150177,-12.307674449715,-345.54225008837085,-6.2870745364353766,-345.54225008837085
6048851.978505129,-8.6377192345935701,-338.42564129755129,-2.6171193213139468,-338.42564129755129,-8.381502200646441,-339.11363109316613,-2.3609022873668173,-339.11363109316613,-12.762878888739964,-345.87158923663219,-6.7422789754603407,-345.87158923663219,-12.283739313727786,-346.78146681023236,-6.2631394004481624,-346.78146681023236
6062530.5324865654,-8.5679160265717478,-340.15795024171791,-2.5473161132921227,-340.15795024171791,-8.3103783535861755,-340.77259309066346,-2.2897784403065518,-340.77259309066346,-12.74291271992122,-347.20861015134068,-6.7223128066415949,-347.20861015134068,-12.262169171401698,-348.02836406029303,-6.2415692581220741,-348.02836406029303
6076209.0864680018,-8.5031377661403358,-341.91678704234869,-2.4825378528607107,-341.91678704234869,-8.2444485055606691,-342.45820910868918,-2.2238485922810445,-342.45820910868918,-12.725255675854052,-348.55255230986626,-6.7046557625744292,-348.55255230986626,-12.243024441456168,-349.28229079829475,-6.2224245281765427,-349.28229079829475
6089887.6404494382,-8.4436961270936166,-343.70048651787181,-2.4230962138139938,-343.70048651787181,-8.184024044222431,-344.1687948996618,-2.1634241309428077,-344.1687948996618,-12.709963393218324,-349.90275763010533,-6.6893634799387005,-349.90275763010533,-12.22636032292462,-350.54256838244805,-6.2057604096449985,-350.54256838244805
6103566.1944308747,-8.3898874239498706,-345.50717547664465,-2.3692875106702473,-345.50717547664465,-8.1294010262617533,-345.90245828333087,-2.10880111298213,-345.90245828333087,-12.697085925034825,-351.25854268073124,-6.6764860117552018,-351.25854268073124,-12.212226430634201,-351.80849290637246,-6.1916265173545773,-351.80849290637246
6117244.7484123111,-8.3419886463102859,-347.33477918833432,-2.3213887330306608,-347.33477918833432,-8.0808562116823772,-347.65710560625882,-2.0602562984027522,-347.65710560625882,-12.686667406270962,-352.61920127959553,-6.6660674929913384,-352.61920127959553,-12.20066646065602,-353.07933778743001,-6.1800665473763967,-353.07933778743001
6130923.3023937475,-8.3002535296052464,-349.18103179708993,-2.2796536163256236,-349.18103179708993,-8.038643134463225,-349.4304521431788,-2.0180432211836004,-349.4304521431788,-12.678745754091157,-353.98400732325882,-6.6581458408115326,-353.98400732325882,-12.191717890373784,-354.35435658629342,-6.1711179770941591,-354.35435658629342
6144601.856375183,-8.2649087675891728,-351.04349074015556,-2.2443088543095486,-351.04349074015556,-8.0029883149674461,-351.22003650386392,-1.9823884016878224,-351.22003650386392,-12.673352407031643,-355.35221782321327,-6.6527524937520202,-355.35221782321327,-12.185411717450531,-355.63278603330411,-6.1648118041709061,-355.63278603330411
6158280.4103566194,-8.2361504766001659,-352.9195550944159,-2.2155505633205426,-352.9195550944159,-7.9740877241151011,-353.02323896798714,-1.9534878108354772,-353.02323896798714,-12.670512106909548,-356.72307612043261,-6.649912193629925,-356.72307612043261,-12.18177224150339,-356.91384923324767,-6.1611723282237651,-356.91384923324767
6171958.9643380558,-8.2141410213029609,-354.8064876218088,-2.1935411080233367,-354.8064876218088,-7.9521036090379091,-354.8373035188938,-1.9315036957582854,-354.8373035188938,-12.670242726712351,-358.09581524639634,-6.6496428134327257,-358.09581524639634,-12.180816891732478,-358.19675901668961,-6.160216978452854,-358.19675901668961
6185637.5183194913,-8.1990063058773615,-356.7014401311709,-2.1784063925977386,-356.7014401311709,-7.9371617841782891,-356.65936319383883,-1.9165618708986656,-356.65936319383883,-12.672555147069151,-359.46966139583833,-6.6519552337895256,-359.46966139583833,-12.182556103105259,-359.48072140311189,-6.161956189825637,-359.48072140311189
