mode,snr_db,pilot_spacing,input_mode,measurement_kind,observation_mode,feature,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,cfr_nmse,amplitude_rmse_db,weighted_phase_rmse_deg,circular_delay_error_s,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,23,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0745299618261789,0.116053881887756,0.0415239200615775,0.131675687086333,3.50970645564098,18.9449036069048,0,1,1793,1,1,1,21270844,0.916653
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,23,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00541135179815476,0.00826384183977413,0.00285249004161937,0.131675687086333,3.50970645564098,18.9449036069048,0,1,1793,1,1,1,21270844,0.92288
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,23,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.131675687086333,3.50970645564098,18.9449036069048,0,1,1793,1,1,1,21270844,0.924392
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,24,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00546142429117313,0.00860492875193455,0.00314350446076142,0.126072705733733,3.18282078258189,19.8333398942935,0,1,1793,1,1,1,21270845,0.932392
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,24,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0780083656476483,0.119322002611613,0.0413136369639646,0.126072705733733,3.18282078258189,19.8333398942935,0,1,1793,1,1,1,21270845,0.936906
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,24,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00529840530254062,0.00829514255335297,0.00299673725081234,0.126072705733733,3.18282078258189,19.8333398942935,0,1,1793,1,1,1,21270845,0.942693
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,24,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.126072705733733,3.18282078258189,19.8333398942935,0,1,1793,1,1,1,21270845,0.944037
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,25,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00550608039363534,0.00857001521743728,0.00306393482380194,0.127226782028103,3.24891072733891,18.4580549488673,0,1,1793,1,1,1,21270846,0.951359
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,25,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0726145392314919,0.118252444512441,0.045637905280949,0.127226782028103,3.24891072733891,18.4580549488673,0,1,1793,1,1,1,21270846,0.955489
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,25,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00531219206001306,0.00834643143443272,0.00303423937441966,0.127226782028103,3.24891072733891,18.4580549488673,0,1,1793,1,1,1,21270846,0.96124
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,25,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.127226782028103,3.24891072733891,18.4580549488673,0,1,1793,1,1,1,21270846,0.962707
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,26,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00557881708201171,0.00872422989170732,0.0031454128096956,0.1348232836137,3.34108662919686,19.4997585157346,0,1,1793,1,1,1,21270847,0.969976
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,26,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0767037927270901,0.120523366273405,0.0438195735463153,0.1348232836137,3.34108662919686,19.4997585157346,0,1,1793,1,1,1,21270847,0.974095
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,26,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00545542797030078,0.0084045707148791,0.00294914274457832,0.1348232836137,3.34108662919686,19.4997585157346,0,1,1793,1,1,1,21270847,0.979778
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,26,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.1348232836137,3.34108662919686,19.4997585157346,0,1,1793,1,1,1,21270847,0.981207
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,27,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0055759597089941,0.00867129324529123,0.00309533353629712,0.130478964080468,3.33901123886606,19.2874625470684,0,1,1793,1,1,1,21270848,0.988667
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,27,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.075870826149653,0.12006428621277,0.0441934600631166,0.130478964080468,3.33901123886606,19.2874625470684,0,1,1793,1,1,1,21270848,0.993323
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,27,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00538867440727552,0.00834441584297452,0.00295574143569899,0.130478964080468,3.33901123886606,19.2874625470684,0,1,1793,1,1,1,21270848,0.999234
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,27,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.130478964080468,3.33901123886606,19.2874625470684,0,1,1793,1,1,1,21270848,1.000611
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,28,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00548585041245328,0.00872310888705845,0.00323725847460517,0.126277282943716,3.18466446265393,18.663133768725,0,1,1793,1,1,1,21270849,1.007978
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,28,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0734182616006972,0.117061174770385,0.0436429131696879,0.126277282943716,3.18466446265393,18.663133768725,0,1,1793,1,1,1,21270849,1.012169
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,28,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00533974717885214,0.00837724541424803,0.00303749823539589,0.126277282943716,3.18466446265393,18.663133768725,0,1,1793,1,1,1,21270849,1.018317
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,28,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.126277282943716,3.18466446265393,18.663133768725,0,1,1793,1,1,1,21270849,1.01965
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,29,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00547832002669841,0.0086000897612084,0.00312176973450999,0.134656436156509,3.18173135779699,24.9675801943939,0,1,1793,1,1,1,21270850,1.026917
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,29,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0981583855880929,0.1334889737392,0.0353305881511071,0.134656436156509,3.18173135779699,24.9675801943939,0,1,1793,1,1,1,21270850,1.031155
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,29,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00545249179530464,0.00841355834828654,0.0029610665529819,0.134656436156509,3.18173135779699,24.9675801943939,0,1,1793,1,1,1,21270850,1.037454
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,29,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.134656436156509,3.18173135779699,24.9675801943939,0,1,1793,1,1,1,21270850,1.039515
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,30,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00567655731247365,0.00880544024838492,0.00312888293591128,0.13343904103276,3.47096803753235,19.4138976104217,0,1,1793,1,1,1,21270851,1.047251
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,30,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0763705488531997,0.118341480590216,0.0419709317370159,0.13343904103276,3.47096803753235,19.4138976104217,0,1,1793,1,1,1,21270851,1.051603
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,30,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00548629656808404,0.00835482157845985,0.00286852501037582,0.13343904103276,3.47096803753235,19.4138976104217,0,1,1793,1,1,1,21270851,1.057811
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,30,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.13343904103276,3.47096803753235,19.4138976104217,0,1,1793,1,1,1,21270851,1.059377
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,31,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00553687376343627,0.0086914580862438,0.00315458432280753,0.133908347379903,3.25476838306959,26.9778272311988,0,1,1793,1,1,1,21270852,1.067109
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,31,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.106051208220889,0.137337585233897,0.0312863770130074,0.133908347379903,3.25476838306959,26.9778272311988,0,1,1793,1,1,1,21270852,1.071589
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,31,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00540450205366615,0.00831678962324022,0.00291228756957407,0.133908347379903,3.25476838306959,26.9778272311988,0,1,1793,1,1,1,21270852,1.077733
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,31,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.133908347379903,3.25476838306959,26.9778272311988,0,1,1793,1,1,1,21270852,1.079132
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,32,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00554214037800765,0.00869130877577429,0.00314916839776664,0.124445292912707,3.36906580827188,19.7692398675707,0,1,1793,1,1,1,21270853,1.086831
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,32,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0777597222404367,0.119276689497211,0.0415169672567741,0.124445292912707,3.36906580827188,19.7692398675707,0,1,1793,1,1,1,21270853,1.091363
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,32,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00526320645593843,0.00832721979201535,0.00306401333607692,0.124445292912707,3.36906580827188,19.7692398675707,0,1,1793,1,1,1,21270853,1.097599
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,32,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.124445292912707,3.36906580827188,19.7692398675707,0,1,1793,1,1,1,21270853,1.098974
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,33,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00549751974291468,0.00853370664810603,0.00303618690519135,0.133410298951496,3.31803104419394,21.3349350563002,0,1,1793,1,1,1,21270854,1.106258
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,33,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0839016427108049,0.123777646845024,0.0398760041342191,0.133410298951496,3.31803104419394,21.3349350563002,0,1,1793,1,1,1,21270854,1.110543
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,33,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00543556328566648,0.00834286880083786,0.00290730551517138,0.133410298951496,3.31803104419394,21.3349350563002,0,1,1793,1,1,1,21270854,1.116536
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,33,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.133410298951496,3.31803104419394,21.3349350563002,0,1,1793,1,1,1,21270854,1.117972
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,34,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00555454155267458,0.00871961244777587,0.00316507089510129,0.134161871055895,3.13137578242768,20.6169985890743,0,1,1793,1,1,1,21270855,1.126336
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,34,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0810863989955807,0.120839618004701,0.0397532190091205,0.134161871055895,3.13137578242768,20.6169985890743,0,1,1793,1,1,1,21270855,1.13098
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,34,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00547207290535666,0.00833305970371695,0.0028609867983603,0.134161871055895,3.13137578242768,20.6169985890743,0,1,1793,1,1,1,21270855,1.137286
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,34,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.134161871055895,3.13137578242768,20.6169985890743,0,1,1793,1,1,1,21270855,1.138858
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,35,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00561022856528641,0.00867974671222967,0.00306951814694326,0.13249734399107,3.25007881570106,23.615131969972,0,1,1793,1,1,1,21270856,1.146359
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,35,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0928537810025121,0.129959904267843,0.0371061232653306,0.13249734399107,3.25007881570106,23.615131969972,0,1,1793,1,1,1,21270856,1.150626
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,35,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00543213314001776,0.00830941532765839,0.00287728218764063,0.13249734399107,3.25007881570106,23.615131969972,0,1,1793,1,1,1,21270856,1.156608
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,35,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.13249734399107,3.25007881570106,23.615131969972,0,1,1793,1,1,1,21270856,1.15814
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,36,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00549468968732213,0.00864707400406521,0.00315238431674309,0.128255578238041,3.20389823812342,19.0947123638732,0,1,1793,1,1,1,21270857,1.165728
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,36,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0751116708330225,0.116674761780202,0.0415630909471796,0.128255578238041,3.20389823812342,19.0947123638732,0,1,1793,1,1,1,21270857,1.169977
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,36,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00536453238233289,0.00834419082231707,0.00297965843998418,0.128255578238041,3.20389823812342,19.0947123638732,0,1,1793,1,1,1,21270857,1.175829
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,36,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.128255578238041,3.20389823812342,19.0947123638732,0,1,1793,1,1,1,21270857,1.177342
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,37,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00559992686549098,0.00880150850450553,0.00320158163901455,0.134291991283808,3.22185768222785,19.3152843286932,0,1,1793,1,1,1,21270858,1.184648
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,37,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0759808542891498,0.119979219214979,0.043998364925829,0.134291991283808,3.22185768222785,19.3152843286932,0,1,1793,1,1,1,21270858,1.189042
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,37,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00546375353289719,0.00841911858821929,0.0029553650553221,0.134291991283808,3.22185768222785,19.3152843286932,0,1,1793,1,1,1,21270858,1.195221
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,37,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.134291991283808,3.22185768222785,19.3152843286932,0,1,1793,1,1,1,21270858,1.196758
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,38,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00560198256992406,0.00849152765385142,0.00288954508392736,0.130894228072536,3.41716704829777,19.3104537989583,0,1,1793,1,1,1,21270859,1.204719
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,38,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.075961979756854,0.118625438700443,0.0426634589435893,0.130894228072536,3.41716704829777,19.3104537989583,0,1,1793,1,1,1,21270859,1.209395
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,38,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00535487386164417,0.00821935942250454,0.00286448556086037,0.130894228072536,3.41716704829777,19.3104537989583,0,1,1793,1,1,1,21270859,1.215813
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,38,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.130894228072536,3.41716704829777,19.3104537989583,0,1,1793,1,1,1,21270859,1.217256
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,39,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00560465301272765,0.00849094825149855,0.0028862952387709,0.129599829731329,3.38904374791846,18.9559513562438,0,1,1793,1,1,1,21270860,1.225189
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,39,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0745713931066154,0.12033616333381,0.0457647702271946,0.129599829731329,3.38904374791846,18.9559513562438,0,1,1793,1,1,1,21270860,1.229862
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,39,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00535359281786667,0.00826005039655595,0.00290645757868928,0.129599829731329,3.38904374791846,18.9559513562438,0,1,1793,1,1,1,21270860,1.236106
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,39,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.129599829731329,3.38904374791846,18.9559513562438,0,1,1793,1,1,1,21270860,1.237669
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,40,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00540935848402435,0.00875156934802521,0.00334221086400085,0.127997614429011,3.29256461120143,21.9375463627401,0,1,1793,1,1,1,21270861,1.245656
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,40,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0862636643296362,0.127344260727242,0.0410805963976057,0.127997614429011,3.29256461120143,21.9375463627401,0,1,1793,1,1,1,21270861,1.250189
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,40,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00530782920581805,0.0083942487626873,0.00308641955686925,0.127997614429011,3.29256461120143,21.9375463627401,0,1,1793,1,1,1,21270861,1.256206
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,40,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.127997614429011,3.29256461120143,21.9375463627401,0,1,1793,1,1,1,21270861,1.257733
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,41,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00549353661868653,0.00871198377348725,0.00321844715480071,0.128676124699065,3.12883685406179,20.405819340602,0,1,1793,1,1,1,21270862,1.26543
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,41,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0802556929219627,0.120519979573341,0.0402642866513781,0.128676124699065,3.12883685406179,20.405819340602,0,1,1793,1,1,1,21270862,1.26993
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,41,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00537264987758686,0.00835292808317662,0.00298027820558976,0.128676124699065,3.12883685406179,20.405819340602,0,1,1793,1,1,1,21270862,1.276186
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,41,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.128676124699065,3.12883685406179,20.405819340602,0,1,1793,1,1,1,21270862,1.280566
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,42,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00557694149116045,0.00885972926440453,0.00328278777324408,0.131553138559162,3.21106621278145,19.2674033416216,0,1,1793,1,1,1,21270863,1.297233
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,42,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0757921688521996,0.117934796849512,0.0421426279973129,0.131553138559162,3.21106621278145,19.2674033416216,0,1,1793,1,1,1,21270863,1.306321
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,42,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00543253970662408,0.00838165347061263,0.00294911376398855,0.131553138559162,3.21106621278145,19.2674033416216,0,1,1793,1,1,1,21270863,1.31832
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,42,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.131553138559162,3.21106621278145,19.2674033416216,0,1,1793,1,1,1,21270863,1.321441
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,43,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00543312428936598,0.00873918524464646,0.00330606095528048,0.132923703960097,3.45228967666223,27.460656319621,0,1,1793,1,1,1,21270864,1.329529
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,43,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.107944033846188,0.138934758048427,0.030990724202239,0.132923703960097,3.45228967666223,27.460656319621,0,1,1793,1,1,1,21270864,1.333692
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,43,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00539973155219786,0.00843435681914805,0.00303462526695019,0.132923703960097,3.45228967666223,27.460656319621,0,1,1793,1,1,1,21270864,1.339295
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,43,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.132923703960097,3.45228967666223,27.460656319621,0,1,1793,1,1,1,21270864,1.340602
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,44,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00546662721225241,0.00873001727567408,0.00326339006342166,0.126208156864153,3.50473104485235,20.7323376760902,0,1,1793,1,1,1,21270865,1.347715
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,44,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0815359940530649,0.124184053363917,0.0426480593108522,0.126208156864153,3.50473104485235,20.7323376760902,0,1,1793,1,1,1,21270865,1.352221
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,44,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00533295310699241,0.00840493062450238,0.00307197751750997,0.126208156864153,3.50473104485235,20.7323376760902,0,1,1793,1,1,1,21270865,1.35919
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,44,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.126208156864153,3.50473104485235,20.7323376760902,0,1,1793,1,1,1,21270865,1.360697
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,45,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00565592150389251,0.00872936146223887,0.00307343995834635,0.132470639195733,3.31036075253634,25.1038810822206,0,1,1793,1,1,1,21270866,1.369808
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,45,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0986984201522276,0.133142324893293,0.0344439047410658,0.132470639195733,3.31036075253634,25.1038810822206,0,1,1793,1,1,1,21270866,1.374773
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,45,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00538113752447897,0.00826854453291057,0.0028874070084316,0.132470639195733,3.31036075253634,25.1038810822206,0,1,1793,1,1,1,21270866,1.380655
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,45,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.132470639195733,3.31036075253634,25.1038810822206,0,1,1793,1,1,1,21270866,1.381964
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,46,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00568868457775166,0.00878851250204684,0.00309982792429518,0.13585126927733,3.45929646515385,24.758095010062,0,1,1793,1,1,1,21270867,1.389299
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,46,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0973421299623513,0.130572942955441,0.0332308129930898,0.13585126927733,3.45929646515385,24.758095010062,0,1,1793,1,1,1,21270867,1.393541
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,46,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00552402504315755,0.00835665096160697,0.00283262591844942,0.13585126927733,3.45929646515385,24.758095010062,0,1,1793,1,1,1,21270867,1.399307
audit,5,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,46,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.13585126927733,3.45929646515385,24.758095010062,0,1,1793,1,1,1,21270867,1.400675
