frequency_hz,stable_L300_kG1_HV_mag_dB,stable_L300_kG1_HV_phase_deg,stable_L300_kG1_Hport_mag_dB,stable_L300_kG1_Hport_phase_deg,legacyABCD_L300_kG1_HV_mag_dB,legacyABCD_L300_kG1_HV_phase_deg,legacyABCD_L300_kG1_Hport_mag_dB,legacyABCD_L300_kG1_Hport_phase_deg,stable_L500_kG1_HV_mag_dB,stable_L500_kG1_HV_phase_deg,stable_L500_kG1_Hport_mag_dB,stable_L500_kG1_Hport_phase_deg,legacyABCD_L500_kG1_HV_mag_dB,legacyABCD_L500_kG1_HV_phase_deg,legacyABCD_L500_kG1_Hport_mag_dB,legacyABCD_L500_kG1_Hport_phase_deg,stable_L800_kG1_HV_mag_dB,stable_L800_kG1_HV_phase_deg,stable_L800_kG1_Hport_mag_dB,stable_L800_kG1_Hport_phase_deg,legacyABCD_L800_kG1_HV_mag_dB,legacyABCD_L800_kG1_HV_phase_deg,legacyABCD_L800_kG1_Hport_mag_dB,legacyABCD_L800_kG1_Hport_phase_deg,stable_L1200_kG1_HV_mag_dB,stable_L1200_kG1_HV_phase_deg,stable_L1200_kG1_Hport_mag_dB,stable_L1200_kG1_Hport_phase_deg,legacyABCD_L1200_kG1_HV_mag_dB,legacyABCD_L1200_kG1_HV_phase_deg,legacyABCD_L1200_kG1_Hport_mag_dB,legacyABCD_L1200_kG1_Hport_phase_deg,stable_L300_kG5_HV_mag_dB,stable_L300_kG5_HV_phase_deg,stable_L300_kG5_Hport_mag_dB,stable_L300_kG5_Hport_phase_deg,legacyABCD_L300_kG5_HV_mag_dB,legacyABCD_L300_kG5_HV_phase_deg,legacyABCD_L300_kG5_Hport_mag_dB,legacyABCD_L300_kG5_Hport_phase_deg,stable_L500_kG5_HV_mag_dB,stable_L500_kG5_HV_phase_deg,stable_L500_kG5_Hport_mag_dB,stable_L500_kG5_Hport_phase_deg,legacyABCD_L500_kG5_HV_mag_dB,legacyABCD_L500_kG5_HV_phase_deg,legacyABCD_L500_kG5_Hport_mag_dB,legacyABCD_L500_kG5_Hport_phase_deg,stable_L800_kG5_HV_mag_dB,stable_L800_kG5_HV_phase_deg,stable_L800_kG5_Hport_mag_dB,stable_L800_kG5_Hport_phase_deg,legacyABCD_L800_kG5_HV_mag_dB,legacyABCD_L800_kG5_HV_phase_deg,legacyABCD_L800_kG5_Hport_mag_dB,legacyABCD_L800_kG5_Hport_phase_deg,stable_L1200_kG5_HV_mag_dB,stable_L1200_kG5_HV_phase_deg,stable_L1200_kG5_Hport_mag_dB,stable_L1200_kG5_Hport_phase_deg,legacyABCD_L1200_kG5_HV_mag_dB,legacyABCD_L1200_kG5_HV_phase_deg,legacyABCD_L1200_kG5_Hport_mag_dB,legacyABCD_L1200_kG5_Hport_phase_deg
19426477.772349779,-34.993489851681311,-7373.4270932770651,-28.972889938401689,-7373.4270932770651,-34.993489851681318,-7373.4270932770651,-28.972889938401689,-7373.4270932770651,-44.270181304542682,-12642.091868707757,-38.249581391263057,-12642.091868707757,-44.270181304542682,-12642.091868707757,-38.249581391263064,-12642.091868707757,-60.350293596598618,-20005.771309659569,-54.329693683319,-20005.771309659569,-60.350293596598618,-20005.771309659569,-54.329693683318993,-20005.771309659569,-81.303023146195045,-30185.583357707859,-75.282423232915406,-30185.583357707859,-81.303023146195017,-30185.583357707859,-75.282423232915406,-30185.583357707859,-84.189553891310211,-7377.2488444302617,-78.168953978030586,-7377.2488444302617,-84.189553891310211,-7377.2488444302617,-78.168953978030572,-7377.2488444302617,-129.79666900830196,-12653.803683390637,-123.77606909502234,-12653.803683390637,-129.79666900830196,-12653.803683390637,-123.77606909502234,-12653.803683390637,-198.20996128604665,-20028.637940488818,-192.18936137276702,-20028.637940488818,-198.20996128604665,-20028.637940488818,-192.18936137276705,-20028.637940488818,-289.42767637984991,-30221.750344718137,-283.40707646657029,-30221.750344718137,-289.42767637984991,-30221.750344718137,-283.40707646657029,-30221.750344718137
19440156.326331217,-35.08423445916857,-7377.8123584239574,-29.063634545888952,-7377.8123584239574,-35.08423445916857,-7377.8123584239574,-29.063634545888952,-7377.8123584239574,-44.369602403694088,-12651.47785650494,-38.349002490414463,-12651.47785650494,-44.369602403694095,-12651.47785650494,-38.34900249041447,-12651.47785650494,-60.419149909661058,-20020.692789500245,-54.398549996381433,-20020.692789500245,-60.419149909661051,-20020.692789500245,-54.398549996381426,-20020.692789500245,-81.389586377324491,-30208.530979898209,-75.368986464044866,-30208.530979898209,-81.389586377324491,-30208.530979898209,-75.368986464044866,-30208.530979898209,-84.238537084944326,-7383.1238105424054,-78.217937171664701,-7383.1238105424054,-84.238537084944326,-7383.1238105424054,-78.217937171664701,-7383.1238105424054,-129.87716006628312,-12663.648879768951,-123.8565601530035,-12663.648879768951,-129.87716006628312,-12663.648879768951,-123.8565601530035,-12663.648879768951,-198.33771651699618,-20044.436636285198,-192.31711660371656,-20044.436636285198,-198.33771651699618,-20044.436636285198,-192.31711660371656,-20044.436636285198,-289.61845230928833,-30245.487047328923,-283.5978523960087,-30245.487047328923,-289.61845230928827,-30245.487047328923,-283.59785239600865,-30245.487047328923
19453834.880312651,-35.155356124347946,-7382.1550154189626,-29.134756211068318,-7382.1550154189626,-35.155356124347946,-7382.1550154189626,-29.134756211068318,-7382.1550154189626,-44.470269234027711,-12660.791184471018,-38.449669320748093,-12660.791184471018,-44.470269234027725,-12660.791184471018,-38.449669320748093,-12660.791184471018,-60.477125255240757,-20035.606752296386,-54.456525341961132,-20035.606752296386,-60.47712525524075,-20035.606752296386,-54.456525341961125,-20035.606752296386,-81.469569608925681,-30231.460149182782,-75.44896969564607,-30231.460149182782,-81.469569608925681,-30231.460149182782,-75.44896969564607,-30231.460149182782,-84.28705663677502,-7388.9985330189147,-78.266456723495395,-7388.9985330189147,-84.28705663677502,-7388.9985330189147,-78.266456723495395,-7388.9985330189147,-129.95720704449357,-12673.493820418562,-123.93660713121395,-12673.493820418562,-129.95720704449357,-12673.493820418562,-123.93660713121395,-12673.493820418562,-198.46502723269134,-20060.23507814173,-192.44442731941172,-20060.23507814173,-198.46502723269134,-20060.23507814173,-192.44442731941172,-20060.23507814173,-289.8087832990521,-30269.223496142095,-283.78818338577247,-30269.223496142095,-289.8087832990521,-30269.223496142095,-283.78818338577247,-30269.223496142095
19467513.43429409,-35.206257093293587,-7386.4678775893226,-29.185657180013962,-7386.4678775893226,-35.206257093293594,-7386.4678775893226,-29.185657180013965,-7386.4678775893226,-44.570165391494797,-12670.025965208168,-38.549565478215172,-12670.025965208168,-44.570165391494797,-12670.025965208168,-38.549565478215172,-12670.025965208168,-60.524683001201055,-20050.52313263281,-54.504083087921444,-20050.52313263281,-60.524683001201069,-20050.52313263281,-54.504083087921444,-20050.52313263281,-81.54281998992262,-30254.372384489423,-75.522220076642995,-30254.372384489423,-81.54281998992262,-30254.372384489423,-75.522220076642995,-30254.372384489423,-84.33511232874352,-7394.8731425809137,-78.314512415463909,-7394.8731425809137,-84.33511232874352,-7394.8731425809137,-78.314512415463909,-7394.8731425809137,-130.03680929511003,-12683.338622229723,-124.01620938183042,-12683.338622229723,-130.03680929511003,-12683.338622229723,-124.01620938183042,-12683.338622229723,-198.59189283278175,-20076.033383042286,-192.57129291950213,-20076.033383042286,-198.59189283278175,-20076.033383042286,-192.57129291950213,-20076.033383042286,-289.99866874916648,-30292.959808141251,-283.97806883588686,-30292.959808141251,-289.99866874916648,-30292.959808141251,-283.97806883588692,-30292.959808141251
19481191.988275524,-35.236546033552315,-7390.7641628578704,-29.215946120272687,-7390.7641628578704,-35.236546033552301,-7390.7641628578704,-29.215946120272676,-7390.7641628578704,-44.667103171731277,-12679.179091479198,-38.646503258451652,-12679.179091479198,-44.66710317173127,-12679.179091479198,-38.646503258451645,-12679.179091479198,-60.562588701295887,-20065.450384933516,-54.541988788016262,-20065.450384933516,-60.562588701295887,-20065.450384933516,-54.541988788016262,-20065.450384933516,-81.609094303986055,-30277.269199712035,-75.588494390706444,-30277.269199712035,-81.609094303986055,-30277.269199712035,-75.588494390706444,-30277.269199712035,-84.382704944815728,-7400.7477694607442,-78.362105031536103,-7400.7477694607442,-84.382704944815728,-7400.7477694607442,-78.362105031536117,-7400.7477694607442,-130.11596695048749,-12693.183402083092,-124.09536703720788,-12693.183402083092,-130.11596695048749,-12693.183402083092,-124.09536703720788,-12693.183402083092,-198.71831349842975,-20091.831667904604,-192.69771358515013,-20091.831667904604,-198.71831349842975,-20091.831667904604,-192.69771358515013,-20091.831667904604,-290.18810884116766,-30316.696100244015,-284.16750892788804,-30316.696100244015,-290.18810884116766,-30316.696100244015,-284.16750892788804,-30316.696100244015
19494870.542256963,-35.246045133388712,-7395.0573506535238,-29.225445220109087,-7395.0573506535238,-35.246045133388712,-7395.0573506535238,-29.225445220109091,-7395.0573506535238,-44.758817249099238,-12688.250373181207,-38.738217335819613,-12688.250373181207,-44.758817249099238,-12688.250373181207,-38.738217335819613,-12688.250373181207,-60.591830719385314,-20080.395025924965,-54.571230806105703,-20080.395025924965,-60.591830719385314,-20080.395025924965,-54.571230806105703,-20080.395025924965,-81.668061944159703,-30300.152482343503,-75.647462030880092,-30300.152482343503,-81.668061944159703,-30300.152482343503,-75.647462030880078,-30300.152482343503,-84.42983625925622,-7406.6225429849819,-78.409236345976595,-7406.6225429849819,-84.42983625925622,-7406.6225429849819,-78.409236345976595,-7406.6225429849819,-130.19468092240385,-12703.028276587098,-124.17408100912424,-12703.028276587098,-130.19468092240385,-12703.028276587098,-124.17408100912424,-12703.028276587098,-198.84429019002039,-20107.630049317489,-192.82369027674079,-20107.630049317489,-198.84429019002039,-20107.630049317489,-192.82369027674076,-20107.630049317489,-290.37710453581911,-30340.432489039191,-284.35650462253949,-30340.432489039191,-290.37710453581911,-30340.432489039191,-284.35650462253949,-30340.432489039191
19508549.096238397,-35.234795195517592,-7399.3610321723299,-29.214195282237966,-7399.3610321723299,-35.234795195517592,-7399.3610321723299,-29.214195282237966,-7399.3610321723299,-44.843057029493721,-12697.242533780331,-38.822457116214096,-12697.242533780331,-44.843057029493714,-12697.242533780331,-38.822457116214096,-12697.242533780331,-60.613523999790573,-20095.361346493421,-54.592924086510948,-20095.361346493421,-60.61352399979058,-20095.361346493421,-54.592924086510955,-20095.361346493421,-81.719334166179962,-30323.024832169882,-75.698734252900351,-30323.024832169882,-81.719334166179976,-30323.024832169882,-75.698734252900351,-30323.024832169882,-84.476509019998417,-7412.4975911678048,-78.455909106718792,-7412.4975911678048,-84.476509019998417,-7412.4975911678048,-78.455909106718792,-7412.4975911678048,-130.272952898852,-12712.873361815273,-124.25235298557237,-12712.873361815273,-130.272952898852,-12712.873361815273,-124.25235298557237,-12712.873361815273,-198.96982464245295,-20123.428643279793,-192.94922472917332,-20123.428643279793,-198.96982464245295,-20123.428643279793,-192.94922472917332,-20123.428643279793,-290.56565756840729,-30364.169090525749,-284.54505765512766,-30364.169090525749,-290.56565756840729,-30364.169090525749,-284.54505765512766,-30364.169090525749
19522227.650219835,-35.203058525560202,-7403.6887546577091,-29.182458612280577,-7403.6887546577091,-35.203058525560202,-7403.6887546577091,-29.182458612280577,-7403.6887546577091,-44.917672998296297,-12706.161081522783,-38.897073085016672,-12706.161081522783,-44.917672998296311,-12706.161081522783,-38.897073085016686,-12706.161081522783,-60.628804990151075,-20110.351322493581,-54.60820507687145,-20110.351322493581,-60.628804990151082,-20110.351322493581,-54.608205076871457,-20110.351322493581,-81.762514576317812,-30345.889788297518,-75.741914663038202,-30345.889788297518,-81.762514576317812,-30345.889788297518,-75.741914663038202,-30345.889788297518,-84.522726927317407,-7418.3730403176151,-78.502127014037782,-7418.3730403176151,-84.522726927317407,-7418.3730403176151,-78.502127014037782,-7418.3730403176151,-130.35078533836335,-12722.71877304476,-124.33018542508373,-12722.71877304476,-130.35078533836335,-12722.71877304476,-124.33018542508373,-12722.71877304476,-199.09491935804419,-20139.227564942237,-193.07431944476457,-20139.227564942237,-199.09491935804419,-20139.227564942237,-193.07431944476457,-20139.227564942237,-290.75377044165003,-30387.906019854629,-284.73317052837041,-30387.906019854629,-290.75377044165003,-30387.906019854629,-284.73317052837041,-30387.906019854629
19535906.20420127,-35.151319397912467,-7408.0538607326507,-29.130719484632838,-7408.0538607326507,-35.151319397912467,-7408.0538607326507,-29.130719484632841,-7408.0538607326507,-44.980693588257736,-12715.014076327061,-38.960093674978111,-12715.014076327061,-44.980693588257736,-12715.014076327061,-38.960093674978111,-12715.014076327061,-60.638727169427334,-20125.364737543186,-54.618127256147709,-20125.364737543186,-60.638727169427334,-20125.364737543186,-54.618127256147709,-20125.364737543186,-81.797261646488806,-30368.751894187411,-75.776661733209181,-30368.751894187411,-81.797261646488806,-30368.751894187411,-75.776661733209181,-30368.751894187411,-84.568494608052745,-7424.2490146596028,-78.547894694773134,-7424.2490146596028,-84.568494608052745,-7424.2490146596028,-78.547894694773134,-7424.2490146596028,-130.42818146186272,-12732.564624497201,-124.4075815485831,-12732.564624497201,-130.42818146186272,-12732.564624497201,-124.4075815485831,-12732.564624497201,-199.219577597088,-20155.026928353207,-193.19897768380838,-20155.026928353207,-199.219577597088,-20155.026928353207,-193.19897768380838,-20155.026928353207,-290.94144641625832,-30411.643391074467,-284.92084650297869,-30411.643391074467,-290.94144641625832,-30411.643391074467,-284.92084650297869,-30411.643391074467
19549584.758182708,-35.080281881462916,-7412.4693242183976,-29.059681968183288,-7412.4693242183976,-35.080281881462909,-7412.4693242183976,-29.059681968183284,-7412.4693242183976,-45.03039033024524,-12723.811815690397,-39.009790416965615,-12723.811815690397,-45.030390330245247,-12723.811815690397,-39.009790416965622,-12723.811815690397,-60.644167237599817,-20140.399510326926,-54.623567324320192,-20140.399510326926,-60.644167237599817,-20140.399510326926,-54.623567324320192,-20140.399510326926,-81.823351727108303,-30391.616581202361,-75.802751813828678,-30391.616581202361,-81.823351727108303,-30391.616581202361,-75.802751813828678,-30391.616581202361,-84.613817585669352,-7430.1256359768249,-78.593217672389713,-7430.1256359768249,-84.613817585669352,-7430.1256359768249,-78.593217672389727,-7430.1256359768249,-130.50514524207404,-12742.4110290834,-124.48454532879444,-12742.4110290834,-130.50514524207406,-12742.4110290834,-124.48454532879444,-12742.4110290834,-199.34380336612872,-20170.826846209668,-193.3232034528491,-20170.826846209668,-199.34380336612872,-20170.826846209668,-193.3232034528491,-20170.826846209668,-291.1286894992117,-30435.38131688254,-285.10808958593208,-30435.38131688254,-291.1286894992117,-30435.38131688254,-285.10808958593208,-30435.38131688254
19563263.312164143,-34.990864824139301,-7416.9475842816637,-28.970264910859683,-7416.9475842816637,-34.990864824139301,-7416.9475842816637,-28.970264910859676,-7416.9475842816637,-45.065330168545081,-12732.566462738921,-39.044730255265456,-12732.566462738921,-45.065330168545081,-12732.566462738921,-39.044730255265456,-12732.566462738921,-60.645751481120428,-20155.452196657807,-54.625151567840803,-20155.452196657807,-60.645751481120428,-20155.452196657807,-54.625151567840803,-20155.452196657807,-81.840730931562575,-30414.489885089333,-75.820131018282964,-30414.489885089333,-81.840730931562575,-30414.489885089333,-75.820131018282964,-30414.489885089333,-84.658702246478839,-7436.0030232720019,-78.638102333199214,-7436.0030232720019,-84.658702246478839,-7436.0030232720019,-78.638102333199214,-7436.0030232720019,-130.58168139051548,-12752.258098152894,-124.56108147723585,-12752.258098152894,-130.58168139051548,-12752.258098152894,-124.56108147723585,-12752.258098152894,-199.46760140402,-20186.627429614175,-193.44700149074038,-20186.627429614175,-199.46760140402,-20186.627429614175,-193.44700149074038,-20186.627429614175,-291.31550442981694,-30459.119908381679,-285.29490451653731,-30459.119908381679,-291.31550442981694,-30459.119908381679,-285.29490451653731,-30459.119908381679
19576941.866145577,-34.884193827314931,-7421.5003801426647,-28.863593914035306,-7421.5003801426647,-34.884193827314931,-7421.5003801426647,-28.863593914035306,-7421.5003801426647,-45.08441472564779,-12741.29163746246,-39.063814812368165,-12741.29163746246,-45.08441472564779,-12741.29163746246,-39.063814812368165,-12741.29163746246,-60.643810006456178,-20170.518615807679,-54.623210093176553,-20170.518615807679,-60.643810006456178,-20170.518615807679,-54.623210093176553,-20170.518615807679,-81.849546316734404,-30437.378040327363,-75.828946403454779,-30437.378040327363,-81.849546316734376,-30437.378040327363,-75.828946403454765,-30437.378040327363,-84.703155802375846,-7441.8812924521471,-78.682555889096221,-7441.8812924521471,-84.703155802375846,-7441.8812924521471,-78.682555889096221,-7441.8812924521471,-130.65779534214249,-12762.105941249825,-124.63719542886288,-12762.105941249825,-130.65779534214249,-12762.105941249825,-124.63719542886287,-12762.105941249825,-199.59097716585373,-20202.42878783909,-193.5703772525741,-20202.42878783909,-199.59097716585373,-20202.42878783909,-193.5703772525741,-20202.42878783909,-291.50189666363582,-30482.859274844486,-285.48129675035619,-30482.859274844486,-291.50189666363582,-30482.859274844486,-285.48129675035619,-30482.859274844486
19590620.420127016,-34.761590087441746,-7426.1385889320909,-28.740990174162121,-7426.1385889320909,-34.761590087441746,-7426.1385889320909,-28.740990174162121,-7426.1385889320909,-45.086906948058292,-12750.001988988068,-39.066307034778674,-12750.001988988068,-45.086906948058299,-12750.001988988068,-39.066307034778674,-12750.001988988068,-60.63836355897881,-20185.594535105491,-54.617763645699185,-20185.594535105491,-60.63836355897881,-20185.594535105491,-54.617763645699185,-20185.594535105491,-81.850150516289176,-30460.287019020201,-75.829550603009551,-30460.287019020201,-81.850150516289176,-30460.287019020201,-75.829550603009551,-30460.287019020201,-84.747186250468545,-7447.7605560377006,-78.72658633718892,-7447.7605560377006,-84.747186250468545,-7447.7605560377006,-78.726586337188905,-7447.7605560377006,-130.73349323771581,-12771.95466587621,-124.71289332443618,-12771.95466587621,-130.73349323771581,-12771.95466587621,-124.71289332443618,-12771.95466587621,-199.71393680485386,-20218.231028098737,-193.69333689157423,-20218.231028098737,-199.71393680485386,-20218.231028098737,-193.69333689157423,-20218.231028098737,-291.68787235437583,-30506.599523485474,-285.6672724410962,-30506.599523485474,-291.68787235437588,-30506.599523485474,-285.66727244109626,-30506.599523485474
19604298.97410845,-34.624556042178853,-7430.8720695928187,-28.603956128899224,-7430.8720695928187,-34.624556042178845,-7430.8720695928187,-28.603956128899224,-7430.8720695928187,-45.072445957792624,-12758.712763170652,-39.051846044512999,-12758.712763170652,-45.072445957792624,-12758.712763170652,-39.051846044512999,-12758.712763170652,-60.629143915311587,-20200.676339589652,-54.608544002031969,-20200.676339589652,-60.629143915311587,-20200.676339589652,-54.608544002031969,-20200.676339589652,-81.843078680827915,-30483.222090561118,-75.82247876754829,-30483.222090561118,-81.843078680827915,-30483.222090561118,-75.82247876754829,-30483.222090561118,-84.790802330005036,-7453.6409228976781,-78.770202416725425,-7453.6409228976781,-84.790802330005036,-7453.6409228976781,-78.770202416725425,-7453.6409228976781,-130.80878190399071,-12781.804377263908,-124.78818199071108,-12781.804377263908,-130.80878190399071,-12781.804377263908,-124.78818199071108,-12781.804377263908,-199.83648715234148,-20234.034255330673,-193.81588723906185,-20234.034255330673,-199.83648715234148,-20234.034255330673,-193.81588723906185,-20234.034255330673,-291.87343833385194,-30530.340759242259,-285.85283842057231,-30530.340759242259,-291.87343833385194,-30530.340759242259,-285.85283842057231,-30530.340759242259
