frequency_hz,ideal_R0G0_HV_mag_dB,ideal_R0G0_HV_phase_deg,ideal_R0G0_Hport_mag_dB,ideal_R0G0_Hport_phase_deg,lossy_kG1_HV_mag_dB,lossy_kG1_HV_phase_deg,lossy_kG1_Hport_mag_dB,lossy_kG1_Hport_phase_deg,lossy_kG5_HV_mag_dB,lossy_kG5_HV_phase_deg,lossy_kG5_Hport_mag_dB,lossy_kG5_Hport_phase_deg
28659501.709819246,-10.958970677755476,-1640.8682427171902,-4.9383707644758514,-1640.8682427171902,-15.970370586803853,-1641.0030579883544,-9.9497706735242293,-1641.0030579883544,-27.962999789282538,-1653.0789743730552,-21.942399876002913,-1653.0789743730552
28673180.263800684,-10.981454505886754,-1642.4821502269083,-4.9608545926071308,-1642.4821502269083,-15.96237483296505,-1642.1363040653666,-9.941774919685427,-1642.1363040653666,-27.956066915741403,-1653.923613205975,-21.935467002461777,-1653.923613205975
28686858.817782119,-11.008854292788435,-1644.0769570707366,-4.9882543795088115,-1644.0769570707366,-15.956014150372088,-1643.2658332762112,-9.9354142370924627,-1643.2658332762112,-27.94925033911024,-1654.7687120667899,-21.928650425830615,-1654.7687120667899
28700537.371763557,-11.040932660232748,-1645.6511034119253,-5.0203327469531249,-1645.6511034119253,-15.951252133049572,-1644.3912305931376,-9.9306522197699483,-1644.3912305931376,-27.942549252094775,-1655.6142527513405,-21.921949338815153,-1655.6142527513405
28714215.925744992,-11.077439886446461,-1647.2031846647831,-5.056839973166837,-1647.2031846647831,-15.948049541157033,-1645.5120963705829,-9.927449627877408,-1645.5120963705829,-27.93596276950079,-1656.4602174225834,-21.915362856221165,-1656.4602174225834
28727894.47972643,-11.118116654339136,-1648.7319541682107,-5.0975167410595112,-1648.7319541682107,-15.94636448315185,-1646.6280473158504,-9.9257645698722268,-1646.6280473158504,-27.929489930431146,-1657.3065886263018,-21.908890017151524,-1657.3065886263018
28741573.033707865,-11.162696723111287,-1650.2363235346734,-5.1420968098316635,-1650.2363235346734,-15.946152606090243,-1647.738717348615,-9.9255526928106192,-1647.738717348615,-27.923129700561123,-1658.1533493062627,-21.902529787281502,-1658.1533493062627
28755251.587689303,-11.210909477255369,-1651.715360881321,-5.1903095639757435,-1651.715360881321,-15.947367292306879,-1648.8437583468301,-9.9267673790272575,-1648.8437583468301,-27.916880974488461,-1659.0004828187894,-21.896281061208835,-1659.0004828187894
28768930.141670737,-11.2624823153382,-1653.1682871849559,-5.2418824020585761,-1653.1682871849559,-15.949959860723643,-1649.9428407779278,-9.92935994744402,-1649.9428407779278,-27.910742578154384,-1659.8479729467476,-21.890142664874759,-1659.8479729467476
28782608.695652176,-11.317142849598136,-1654.5944710245494,-5.2965429363185113,-1654.5944710245494,-15.953879771072671,-1651.0356542154725,-9.9332798577930461,-1651.0356542154725,-27.904713271331754,-1660.6958039129249,-21.884113358052129,-1660.6958039129249
28796287.24963361,-11.374620895874926,-1655.9934219847846,-5.3540209825953049,-1655.9934219847846,-15.959074829375112,-1652.1219077426229,-9.9384749160954868,-1652.1219077426229,-27.898791750176542,-1661.5439603927816,-21.878191836896917,-1661.5439603927816
28809965.803615045,-11.43465024137191,-1657.3647829932654,-5.4140503280922871,-1657.3647829932654,-15.965491393093046,-1653.2013302448643,-9.9448914798134229,-1653.2013302448643,-27.892976649838705,-1662.3924275265661,-21.87237673655908,-1662.3924275265661
28823644.357596483,-11.496970184964724,-1658.7083218541795,-5.4763702716850995,-1658.7083218541795,-15.973074574465191,-1654.2736705954737,-9.9524746611855672,-1654.2736705954737,-27.887266547128348,-1663.2411909307891,-21.866666633848723,-1663.2411909307891
28837322.911577918,-11.561326851047722,-1660.0239222243536,-5.5407269377680981,-1660.0239222243536,-15.981768440643913,-1655.3386977380756,-9.9611685273642898,-1655.3386977380756,-27.881659963233169,-1664.0902367090293,-21.861060049953544,-1664.0902367090293
28851001.465559356,-11.627474283156033,-1661.3115742556881,-5.6068743698764116,-1661.3115742556881,-15.991516209369635,-1656.3962006714046,-9.9709162960900137,-1656.3962006714046,-27.876155366483246,-1664.9395514620776,-21.855555453203621,-1664.9395514620776
28864680.01954079,-11.695175327791087,-1662.5713651026313,-5.6745754145114633,-1662.5713651026313,-16.002260439045109,-1657.4459883420527,-9.9816605257654842,-1657.4459883420527,-27.870751175158794,-1665.7891222974026,-21.850151261879169,-1665.7891222974026
28878358.573522229,-11.764202322049094,-1663.8034694663631,-5.7436024087694681,-1663.8034694663631,-16.01394321220425,-1658.4878894514923,-9.9933432989246267,-1658.4878894514923,-27.86544576033695,-1666.6389368379334,-21.844845847057325,-1666.6389368379334
28892037.127503663,-11.834337600871002,-1665.0081403199317,-5.8137376875913791,-1665.0081403199317,-16.026506311505038,-1659.5217521840557,-10.005906398225415,-1659.5217521840557,-27.860237448773471,-1667.4889832301533,-21.83963753549385,-1667.4889832301533
28905715.681485102,-11.905373841109592,-1666.1856999318952,-5.8847739278299684,-1666.1856999318952,-16.039891387511197,-1660.5474438628639,-10.019291474231572,-1660.5474438628639,-27.855124525815075,-1668.3392501514975,-21.834524612535454,-1668.3392501514975
28919394.235466536,-11.97711426025645,-1667.3365312808692,-5.9565143469768245,-1667.3365312808692,-16.054040117660549,-1661.5648505408255,-10.033440204380923,-1661.5648505408255,-27.850105238338433,-1669.1897268170585,-21.829505325058808,-1669.1897268170585
28933072.789447974,-12.049372687715756,-1668.461069930275,-6.0287727744361321,-1668.461069930275,-16.068894355947535,-1662.5738765339372,-10.048294442667911,-1662.5738765339372,-27.845177797711639,-1670.0404029855877,-21.824577884432014,-1670.0404029855877
28946751.343429409,-12.12197352607355,-1669.5597964119763,-6.1013736127939264,-1669.5597964119763,-16.084396272970988,-1663.5744439040418,-10.063796359691363,-1663.5744439040418,-27.84034038277419,-1670.8912689648,-21.819740469494569,-1670.8912689648
28960429.897410844,-12.194751619007837,-1670.63322914951,-6.1741517057282147,-1670.63322914951,-16.100488486115225,-1664.5664918981317,-10.079888572835603,-1664.5664918981317,-27.835591142831326,-1671.7423156159791,-21.814991229551701,-1671.7423156159791
28974108.451392282,-12.267552041414231,-1671.6819179362465,-6.246952128134609,-1671.6819179362465,-16.117114179741506,-1665.5499763510586,-10.096514266461881,-1665.5499763510586,-27.830928200658832,-1672.5935343578808,-21.81032828737921,-1672.5935343578808
28987787.005373716,-12.340229826079337,-1672.7064379710682,-6.3196299127997122,-1672.7064379710682,-16.134217215366458,-1666.524869058275,-10.113617302086833,-1666.524869058275,-27.826349655514385,-1673.4449171699421,-21.805749742234759,-1673.4449171699421
29001465.559355155,-12.412649639891526,-1673.7073844437996,-6.3920497266119032,-1673.7073844437996,-16.151742231895241,-1667.4911571249415,-10.131142318615616,-1667.4911571249415,-27.821853586151484,-1674.296456594798,-21.801253672871862,-1674.296456594798
