pair_key,candidate_i,candidate_j,same_theta_distance,same_theta_template_i,same_theta_template_j,numerical_tolerance,noise_resolution_threshold,same_theta_numerically_equivalent,cross_theta_scope,source_formal_experiment_hash
R21C_007|R21C_073,R21C_007,R21C_073,0.265734720824304,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_074,R21C_007,R21C_074,0.226014784552839,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_075,R21C_007,R21C_075,0.124087696171828,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_076,R21C_007,R21C_076,0.166538720115259,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_077,R21C_007,R21C_077,0.129792008965212,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_078,R21C_007,R21C_078,0.016285605635503,79,79,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_079,R21C_007,R21C_079,0.0461255923602985,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_080,R21C_007,R21C_080,0.090200294315367,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_081,R21C_007,R21C_081,0.138455753000159,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_082,R21C_007,R21C_082,0.157047051845127,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_083,R21C_007,R21C_083,0.155576831735626,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_084,R21C_007,R21C_084,0.241651684810094,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_085,R21C_007,R21C_085,0.257711172822571,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_086,R21C_007,R21C_086,0.2289758952914,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_007|R21C_087,R21C_007,R21C_087,0.178339443698629,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_009,R21C_008,R21C_009,0.225440692667724,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_010,R21C_008,R21C_010,0.206271631519043,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_011,R21C_008,R21C_011,0.160754536766162,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_012,R21C_008,R21C_012,0.0656126879142596,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_013,R21C_008,R21C_013,0.110102814883936,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_014,R21C_008,R21C_014,0.0462291915686048,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_015,R21C_008,R21C_015,0.0808934974610717,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_016,R21C_008,R21C_016,0.0703241835105418,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_017,R21C_008,R21C_017,0.0429037520542147,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_018,R21C_008,R21C_018,0.0560936684022034,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_019,R21C_008,R21C_019,0.0491925913855645,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_020,R21C_008,R21C_020,0.0458312553694013,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_021,R21C_008,R21C_021,0.0901413128374872,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_022,R21C_008,R21C_022,0.0503620259754664,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_023,R21C_008,R21C_023,0.101582764483852,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_024,R21C_008,R21C_024,0.0938972243519088,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_025,R21C_008,R21C_025,0.0921899745165432,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_026,R21C_008,R21C_026,0.0595344439936462,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_027,R21C_008,R21C_027,0.0471690780422301,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_028,R21C_008,R21C_028,0.0459063245074854,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_029,R21C_008,R21C_029,0.0544819518692982,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_030,R21C_008,R21C_030,0.236500421106148,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_031,R21C_008,R21C_031,0.0371187670715097,46,46,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_032,R21C_008,R21C_032,0.231317122953824,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_033,R21C_008,R21C_033,0.189705075935701,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_034,R21C_008,R21C_034,0.127493189009565,19,19,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_035,R21C_008,R21C_035,0.184750223648937,2,2,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_036,R21C_008,R21C_036,0.152797822177103,55,55,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_037,R21C_008,R21C_037,0.254820965705999,25,25,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_038,R21C_008,R21C_038,0.0483734463656543,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_039,R21C_008,R21C_039,0.0759730085210004,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_040,R21C_008,R21C_040,0.0410383578930747,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_041,R21C_008,R21C_041,0.0475678523724645,24,24,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_042,R21C_008,R21C_042,0.0402488993949972,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_043,R21C_008,R21C_043,0.194731014132299,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_044,R21C_008,R21C_044,0.0388730436088065,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_045,R21C_008,R21C_045,0.213530937362984,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_046,R21C_008,R21C_046,0.184494341877833,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_047,R21C_008,R21C_047,0.0437871206873874,63,63,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_048,R21C_008,R21C_048,0.0445268472614351,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_049,R21C_008,R21C_049,0.0737679998734355,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_050,R21C_008,R21C_050,0.162351046929621,2,2,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_051,R21C_008,R21C_051,0.215486924479913,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_052,R21C_008,R21C_052,0.152280313452484,55,55,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_053,R21C_008,R21C_053,0.278108730875769,25,25,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_054,R21C_008,R21C_054,0.0682997484114932,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_055,R21C_008,R21C_055,0.187401478492372,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_056,R21C_008,R21C_056,0.213356624913401,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_057,R21C_008,R21C_057,0.0329114986609263,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_058,R21C_008,R21C_058,0.0620574908484239,7,7,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_059,R21C_008,R21C_059,0.0459379445415362,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_060,R21C_008,R21C_060,0.113903676300435,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_061,R21C_008,R21C_061,0.108887872484056,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_062,R21C_008,R21C_062,0.0536934621041343,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_063,R21C_008,R21C_063,0.0580489479060518,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_064,R21C_008,R21C_064,0.045893597104843,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_065,R21C_008,R21C_065,0.193721723991002,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_066,R21C_008,R21C_066,0.223809728017381,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_067,R21C_008,R21C_067,0.205208314288936,57,57,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_068,R21C_008,R21C_068,0.157029321602126,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_069,R21C_008,R21C_069,0.0606819140544071,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_070,R21C_008,R21C_070,0.051695154296582,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_071,R21C_008,R21C_071,0.0470274448166077,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_072,R21C_008,R21C_072,0.0369715388834286,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_073,R21C_008,R21C_073,0.0665772348073095,18,18,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_074,R21C_008,R21C_074,0.0413611841396492,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_075,R21C_008,R21C_075,0.0754217382893253,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_076,R21C_008,R21C_076,0.0371295246361438,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_077,R21C_008,R21C_077,0.0797540201663825,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_078,R21C_008,R21C_078,0.21830723167097,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_079,R21C_008,R21C_079,0.169029497200728,57,57,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_080,R21C_008,R21C_080,0.153845236536397,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_081,R21C_008,R21C_081,0.0592730090508603,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_082,R21C_008,R21C_082,0.0388564624323706,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_083,R21C_008,R21C_083,0.0434579425457383,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_084,R21C_008,R21C_084,0.0526877773968205,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_085,R21C_008,R21C_085,0.0588788496808007,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_086,R21C_008,R21C_086,0.0462281172964472,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_008|R21C_087,R21C_008,R21C_087,0.0405619620505034,75,75,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_010,R21C_009,R21C_010,0.0257538587325549,19,19,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_011,R21C_009,R21C_011,0.102151123904905,19,19,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_012,R21C_009,R21C_012,0.157384269949733,57,57,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_013,R21C_009,R21C_013,0.105106000347169,57,57,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_014,R21C_009,R21C_014,0.170840444220624,57,57,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_015,R21C_009,R21C_015,0.136439119197784,63,63,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_016,R21C_009,R21C_016,0.148799398704578,57,57,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_017,R21C_009,R21C_017,0.247545031886754,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_018,R21C_009,R21C_018,0.154755374539645,57,57,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_019,R21C_009,R21C_019,0.268651696536953,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_020,R21C_009,R21C_020,0.234613207574371,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_021,R21C_009,R21C_021,0.127812313253647,57,57,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_022,R21C_009,R21C_022,0.162023645863322,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_023,R21C_009,R21C_023,0.131118736901075,63,63,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_009|R21C_024,R21C_009,R21C_024,0.136682654695449,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
